tipo_de_entidad,codigo_de_entidad,nombre_entidad,codigo_del_departamento,nombre_del_departamento,region,codigo_del_municipio,nombre_del_municipio,fecha_de_corte,cartera_de_creditos,categoria_a_riesgo_bajo_credito_de_vivienda,categoria_b_riesgo_intermedio_credito_de_vivienda,categoria_c_riesgo_alto_credito_de_vivienda,"categoria_a_riesgo_bajo_garantia_idonea,_creditos_y_leasing_de_consumo","Categoria_b_riesgo_intermedio_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_c_riesgo_alto_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_a_riesgo_bajo_garantia_idonea,_creditos_y_leasing_comerciales","categoria_b_riesgo_intermedio_garantia_idonea,_creditos_y_leasing_de_consumo","categoria_c_riesgo_alto_garantia_idonea,_creditos_y_leasing_comerciales",categoria_a_riesgo_bajo_bienes_dados_en_leasing,categoria_b_riesgo_intermedio_bienes_dados_en_leasing,categoria_c_riesgo_alto_bienes_dados_en_leasing,categoria_a_riesgo_bajo_microcreditos_garantia_idonea,categoria_b_riesgo_intermedio_microcreditos_garantia_idonea,categoria_c_riesgo_alto_microcreditos_garantia_idonea
4,128,Nu O Nu Financiera,29,Amazonas,Amazonía,407,LA PEDRERA,2025-09-30,598774.56,0.0,0.0,0.0,695663.03,0.0,52500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,53,Banco W S.A.,5,Boyaca,Andina,299,GARAGOA,2025-09-30,3062665422.78,0.0,0.0,0.0,34489752.32,2489000.0,0.0,133885807.07,0.0,97805717.4,0.0,0.0,0.0,2867631068.86,26805822.1,59458842.53
1,62,Mibanco S.A.,13,Huila,Andina,298,GARZON,2025-09-30,12925486900.57,763117964.26,0.0,0.0,0.0,0.0,0.0,2072672770.83,0.0,79633149.44,0.0,0.0,0.0,10161357999.15,45218577.78,368491160.6
1,49,Av Villas,17,Nariño,Pacífica,999,TOTAL NARI#O,2025-09-30,327080410889.79,33505297656.0,288012601.0,647792545.0,294438498563.1,1845048629.9,7051724859.450001,4648479017.93,0.0,98201836.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,9,Cesar,Caribe,295,GAMARRA,2025-09-30,510349291.69,0.0,0.0,0.0,512773632.0,0.0,46041577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,1,Antioquia,Andina,664,SAN PEDRO,2025-09-30,29197053311.58,513118341.0,0.0,0.0,2076262049.98,19319831.0,2077243.0,19621679910.0,1193053865.0,756280640.0,0.0,0.0,0.0,6931599094.0,219672476.0,440817895.0
1,2,Jfk Cooperativa Financiera,8,Cauca,Pacífica,999,TOTAL CAUCA,2025-09-30,181268104893.91,1488641679.0,0.0,199289716.0,182143786751.96002,912433806.79,3128465515.2999997,51812987.0,0.0,41567480.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,Av Villas,10,Cordoba,Caribe,1,MONTERIA,2025-09-30,268218901217.85,19509415085.0,562611519.0,233408701.0,252908375520.23,1344527970.0,5153312222.47,56760524.67,0.0,21363807.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,13,Huila,Andina,807,TIMANA,2025-09-30,14249326.02,0.0,0.0,0.0,14733317.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,5,Boyaca,Andina,480,MUZO,2025-09-30,22491947197.05,412990311.0,55508444.0,0.0,1777448362.2,494475.0,1679851.0,6018585333.0,59916946.0,57787623.0,0.0,0.0,0.0,13663141706.0,503317191.0,1099829964.0
1,39,Banco Davivienda,16,Meta,Orinoquía,999,TOTAL META,2025-09-30,1286366934417.82,546240378717.95996,10196841657.25,25683345205.24,367600205848.01,6317891447.75,16150254290.65,361247005779.39,4042488100.03,40259452185.21,0.0,0.0,0.0,0.0,0.0,0.0
1,7,Bancolombia,1,Antioquia,Andina,364,JARDIN,2025-09-30,24162622690.04,2944221510.65,0.0,0.0,6783998017.87,92673251.11,708937606.97,14121134007.980001,0.0,25358543.16,0.0,0.0,0.0,229802874.25,0.0,0.0
1,65,Leasing Bolivar,17,Nariño,Pacífica,203,COLON,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,Cooperativa Financiera De Antioquia Cfa,21,Santander,Andina,575,PUERTO WILCHES,2025-09-30,28356146115.56,1007995072.6800001,0.0,257936995.16000003,21367974113.37,721294826.39,1337049010.18,5496035294.05,154289983.96,123274632.74000001,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,1,Antioquia,Andina,893,YONDO,2025-09-30,171947321.22,0.0,0.0,0.0,176250683.15,1932863.5,25566133.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,1,Antioquia,Andina,440,MARINILLA,2025-09-30,812715514.64,0.0,0.0,0.0,841507278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,9,Cesar,Caribe,750,SAN DIEGO,2025-09-30,85420963.55,0.0,0.0,0.0,78910341.66,10666927.95,6420557.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,8,Cauca,Pacífica,50,ARGELIA,2025-09-30,14762576697.3,0.0,0.0,0.0,1122137856.0,11225872.0,70195288.0,498445867.0,111250000.0,73012830.0,0.0,0.0,0.0,12060856246.0,246082241.0,1744775746.0
1,59,Leasing Corficolombiana,4,Bolivar,Caribe,999,TOTAL BOLIVAR,2025-09-30,504415057.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481748426.26000005,16810321.45,36295195.97
4,128,Nu O Nu Financiera,21,Santander,Andina,13,AGUADA,2025-09-30,190145212.83,0.0,0.0,0.0,188171084.57999998,9581888.4,11783377.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,18,N. Santander,Andina,125,CACOTA,2025-09-30,8647691.68,0.0,0.0,0.0,8941416.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30,Banco Caja Social,1,Antioquia,Andina,631,SABANETA,2025-09-30,32431798970.0,15142010132.130001,46815262.5,471015239.17,13146727360.990002,50065235.73,214820102.55,3345389358.21,0.0,822921011.98,0.0,0.0,0.0,925886702.95,15049956.71,47042399.58
1,59,Leasing Corficolombiana,21,Santander,Andina,689,SAN VICENTE DE CHUCURI,2025-09-30,1024721699.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987366516.75,18635107.44,71493708.07
4,118,Crezcamos S.A.,15,Magdalena,Caribe,999,TOTAL MAGDALENA,2025-09-30,23845249655.11,0.0,0.0,0.0,0.0,0.0,0.0,3973694213.71,227814747.7,1218481974.02,0.0,0.0,0.0,19048502809.93,447889864.46,1302173796.31
1,65,Leasing Bolivar,15,Magdalena,Caribe,460,NUEVA GRANADA,2025-09-30,75193.03,0.0,0.0,0.0,77748.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,5,Boyaca,Andina,1,TUNJA,2025-09-30,148517728452.07,11779984074.0,542901173.0,0.0,19597523275.0,337665706.0,739102452.0,48139735208.68,1113014679.0,2398458184.0,0.0,0.0,0.0,65574641016.0,1755055572.0,3856265214.0
1,43,Banco Agrario De Colombia O Banagrario.,1,Antioquia,Andina,34,ANDES,2025-09-30,36678195749.46,712801984.0,0.0,0.0,4939171213.6,22330563.0,135105584.0,12021233462.0,1077328977.0,2873375986.0,0.0,0.0,0.0,17473115962.0,504211977.0,1543885660.0
1,23,Serfinansa,20,Risaralda,Andina,999,TOTAL RISARALDA,2025-09-30,794790854767.39,101594358200.0,561054618.0,5290943220.0,261401433473.45,4737840307.14,11089591929.74,394798762048.18,39610009759.96,32485072577.78,0.0,0.0,0.0,0.0,0.0,0.0
1,62,Mibanco S.A.,13,Huila,Andina,999,TOTAL HUILA,2025-09-30,67057510803.72,2911029553.86,0.0,0.0,0.0,0.0,0.0,10401672332.980001,0.0,575773762.39,0.0,0.0,0.0,54488254385.78,152609660.45,1120137974.29
1,43,Banco Agrario De Colombia O Banagrario.,10,Cordoba,Caribe,79,BUENAVISTA,2025-09-30,25236952965.8,147128350.0,0.0,0.0,1292875243.08,67266818.0,101449748.0,11529146578.0,128199311.0,1251286405.0,0.0,0.0,0.0,11617688358.0,437934051.0,1521522928.0
1,43,Banco Agrario De Colombia O Banagrario.,21,Santander,Andina,895,ZAPATOCA,2025-09-30,11964161585.07,420426182.0,0.0,0.0,2695262018.0,29178440.0,0.0,2213423106.0,676127600.0,285476017.0,0.0,0.0,0.0,5856838457.0,141663678.0,543716661.0
1,1,Cooperativa Financiera De Antioquia Cfa,19,Quindio,Andina,1,ARMENIA,2025-09-30,379138405074.83,106957359597.29,444133493.86,1096258480.29,123970445303.31999,2619011235.72,6163857853.790001,148329310938.49,2740864888.7,3214173742.25,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,12,Choco,Pacífica,495,NUQUI,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,8,Cauca,Pacífica,364,JAMBALO,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,26,Casanare,Orinoquía,300,SABANALARGA,2025-09-30,44817293.28,0.0,0.0,0.0,45199996.53,917134.0,1775901.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,17,Nariño,Pacífica,720,SAPUYES,2025-09-30,1432220334.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393389908.8700001,39055422.35,34910452.03
1,62,Mibanco S.A.,1,Antioquia,Andina,837,TURBO,2025-09-30,24752498091.06,0.0,0.0,0.0,2701860.9,0.0,0.0,2045018914.85,44299606.11,767890060.29,0.0,0.0,0.0,21660691371.52,514911169.8,2181208348.89
4,128,Nu O Nu Financiera,5,Boyaca,Andina,322,GUATEQUE,2025-09-30,174039424.52,0.0,0.0,0.0,177663565.92000002,2544561.94,13862214.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,18,N. Santander,Andina,810,TIBU,2025-09-30,61410856.28,0.0,0.0,0.0,63496726.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,17,Nariño,Pacífica,352,ILES,2025-09-30,11683808541.63,133693989.0,0.0,0.0,619565505.06,0.0,0.0,957229433.0,130000000.0,6024000.0,0.0,0.0,0.0,9932175309.0,117792181.0,143263811.0
32,1,Cooperativa Financiera De Antioquia Cfa,1,Antioquia,Andina,79,BARBOSA,2025-09-30,10944232555.85,114287084.0,0.0,0.0,4575182930.0,24636934.0,330659026.0,3524823415.0,98206505.0,107928677.0,0.0,0.0,0.0,3685434064.0,95126836.0,153463989.0
1,7,Bancolombia,12,Choco,Pacífica,999,TOTAL CHOCO,2025-09-30,126938377774.26,11584940509.66,227935417.91,643592732.85,67762472409.75,2097564692.05,9510748669.25,38987096817.72,3218685873.13,1053872441.99,0.0,0.0,0.0,5062560873.47,147075870.69,238633569.41000003
1,65,Leasing Bolivar,2,Atlantico,Caribe,433,MALAMBO,2025-09-30,317646163.06,0.0,0.0,0.0,325096161.47,4371805.2,6166994.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,16,Meta,Orinoquía,245,EL CALVARIO,2025-09-30,6030572.02,0.0,0.0,0.0,6186471.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,4,Bolivar,Caribe,442,MARIA LA BAJA,2025-09-30,230711449.19,0.0,0.0,0.0,237669561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,11,Cundinamarca,Andina,745,SIMIJACA,2025-09-30,133243112.32,0.0,0.0,0.0,133717420.77,4044166.49,19145373.700000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,10,Cordoba,Caribe,580,PUERTO LIBERTADOR,2025-09-30,43379579.89,0.0,0.0,0.0,44909451.93,0.0,4382670.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,Bbva Colombia,18,N. Santander,Andina,1,CUCUTA,2025-09-30,1109839268373.84,292821705667.62,4563765315.43,10261425181.91,484514171122.08,4831541246.99,52797397203.56,337075422094.37,413463475.96,5500232637.38,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,8,Cauca,Pacífica,473,MORALES,2025-09-30,1417373179.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415106813.75,5434303.7,16420420.15
1,65,Leasing Bolivar,24,Valle Del Cauca,Pacífica,999,TOTAL VALLE DEL CAUCA,2025-09-30,42658747620.73,0.0,0.0,0.0,43474171670.58,629923072.92,1699186811.2399998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,5,Boyaca,Andina,806,TIBASOSA,2025-09-30,220374146.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212572319.55,10328807.92,8052722.66
1,65,Leasing Bolivar,4,Bolivar,Caribe,6,ACHI,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,23,Tolima,Andina,461,MURILLO,2025-09-30,7572865146.53,23914329.0,0.0,0.0,357476018.0,0.0,27018870.0,346404143.0,3747603.0,194981817.0,0.0,0.0,0.0,6444682850.0,240514716.0,894385652.0
1,53,Banco W S.A.,1,Antioquia,Andina,45,APARTADO,2025-09-30,6604353947.17,0.0,0.0,0.0,267061194.73999998,0.0,33473028.0,257687349.5,0.0,0.0,0.0,0.0,0.0,6073587531.01,39414927.46,145827102.26
1,30,Banco Caja Social,16,Meta,Orinoquía,999,TOTAL META,2025-09-30,227122120696.86,77992980031.37,654527486.1,6916768065.87,79872191818.41,750566172.48,3569164211.44,33157874250.28,51622429.21,1104058700.4,0.0,0.0,0.0,34259795462.49,183144092.94,1161429856.33
1,56,Banco Falabella S.A.,10,Cordoba,Caribe,1,MONTERIA,2025-09-30,14258500927.0,0.0,0.0,0.0,14697996559.0,100718136.0,225018897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,22,Sucre,Caribe,742,SINCE,2025-09-30,173556133.11,0.0,0.0,0.0,174593582.65,5445277.29,16761922.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,1,Antioquia,Andina,313,GRANADA,2025-09-30,604143.74,0.0,0.0,0.0,624662.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,21,Santander,Andina,132,CALIFORNIA,2025-09-30,68851784.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69643846.53999999,0.0,0.0
1,51,Ban100 S.A.,5,Boyaca,Andina,753,SOATA,2025-09-30,12843804.1,0.0,0.0,0.0,13235815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,Av Villas,1,Antioquia,Andina,999,TOTAL ANTIOQUIA,2025-09-30,1879116661965.4,481486425382.0,774983839.0,2031090264.0,851510628938.44,5925843691.46,21613704014.23,550359701339.39,14835519819.0,15631215740.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,1,Antioquia,Andina,591,PUERTO TRIUNFO,2025-09-30,10694081591.3,150659612.0,0.0,0.0,2968665602.51,25506779.0,70392288.0,2260969888.0,35414102.0,397314961.0,0.0,0.0,0.0,5204036095.0,209802068.0,290920074.0
1,43,Banco Agrario De Colombia O Banagrario.,13,Huila,Andina,801,TERUEL,2025-09-30,11970139160.43,331395848.0,0.0,0.0,382281259.0,0.0,18565767.0,3332522253.0,407509810.0,204032648.0,0.0,0.0,0.0,7231791116.0,331788122.0,871886750.0
1,7,Bancolombia,6,Caldas,Andina,13,AGUADAS,2025-09-30,30157560108.83,8771386579.07,0.0,410426800.73,11919069536.24,254790422.87,634823485.37,8394481236.61,264683553.79,3218589645.2400002,0.0,0.0,0.0,497292318.32,3274685.38,8134912.4
1,65,Leasing Bolivar,12,Choco,Pacífica,450,MEDIO SAN JUAN,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,128,Nu O Nu Financiera,5,Boyaca,Andina,226,CUITIVA,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,53,Banco W S.A.,5,Boyaca,Andina,759,SOGAMOSO,2025-09-30,11256556859.33,0.0,0.0,0.0,320956168.44,0.0,16721259.61,2758020236.37,0.0,5727401.37,0.0,0.0,0.0,8125891098.64,114286953.57,344972854.97
1,63,Banco Serfinanza S.A.,19,Quindio,Andina,1,ARMENIA,2025-09-30,32616776937.23,0.0,0.0,0.0,30425542076.27,1282768511.18,3286561696.92,908004111.05,236342925.38,904940808.44,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,16,Meta,Orinoquía,350,LA MACARENA,2025-09-30,41963742.94,0.0,0.0,0.0,43305233.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,26,Casanare,Orinoquía,1,YOPAL,2025-09-30,99906959300.38,3004420239.0,108867515.0,0.0,12778892043.07,392084641.0,1225365928.0,52503001077.16,4178093525.0,7023412098.0,0.0,0.0,0.0,28255066844.0,1451131713.0,3367283411.0
1,1,Cooperativa Financiera De Antioquia Cfa,20,Risaralda,Andina,999,TOTAL RISARALDA,2025-09-30,838761325460.96,176641575658.55002,1794747215.26,2142208994.5900002,339920027516.72003,8058803659.93,20996641850.519997,316027303670.47003,4488253652.78,10011033976.89,0.0,0.0,0.0,0.0,0.0,0.0
1,42,"Bnp Paribas Colombia (La ""Sociedad"")",11,Cundinamarca,Andina,999,TOTAL CUNDINAMARCA,2025-09-30,301104889448.33,5722020273.24,8059160.18,366830507.31,295789884206.89,4085025535.62,8674881830.79,202286155.76999998,6345911.0,6026723.67,0.0,0.0,0.0,0.0,0.0,0.0
1,7,Bancolombia,15,Magdalena,Caribe,999,TOTAL MAGDALENA,2025-09-30,4921672470548.53,335281891065.11,7509475329.46,23059000262.11,349109982548.72,7618394830.97,40805343532.09,4265174650163.92,3935490821.63,43826050511.7,0.0,0.0,0.0,15674266696.130001,508374265.97,941566724.84
1,13,Bbva Colombia,11,Cundinamarca,Andina,875,VILLETA,2025-09-30,52198853340.58,9190151665.8,98310270.94,472366815.1,37651612232.39,374447361.63,2529296384.74,5579503014.98,297887059.03,22972515.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,Av Villas,15,Magdalena,Caribe,999,TOTAL MAGDALENA,2025-09-30,99505331839.21,12134047862.0,80824453.0,94199144.0,87337650383.35,1208010590.0,3423921037.9,367617333.97,0.0,12109179.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,28,S. Andres Y Prov.,Insular,1,SAN ANDRES,2025-09-30,7798715412.13,0.0,0.0,0.0,8067276892.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,16,Meta,Orinoquía,318,GUAMAL,2025-09-30,70241822.06,0.0,0.0,0.0,62126780.05,8500032.06,67745894.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,63,Banco Serfinanza S.A.,4,Bolivar,Caribe,999,TOTAL BOLIVAR,2025-09-30,115842332923.7,0.0,0.0,0.0,79988822133.02,3094458523.1,8532005321.71,31830613777.149998,1221206940.56,2852221038.6600003,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,11,Cundinamarca,Andina,86,BELTRAN,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,23,Tolima,Andina,152,CASABIANCA,2025-09-30,296343.66,0.0,0.0,0.0,306409.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,16,Meta,Orinoquía,568,PUERTO GAITAN,2025-09-30,271806742.82,0.0,0.0,0.0,281145458.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,117,Credifamilia,1,Antioquia,Andina,1,MEDELLIN,2025-09-30,59422161059.47,59089643258.76,924974304.79,1035009783.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,1,Antioquia,Andina,2,ABEJORRAL,2025-09-30,24601698757.15,138470161.0,1375776.0,0.0,1595460620.0,0.0,47689727.0,6829768830.0,361534692.0,954249348.0,0.0,0.0,0.0,14047860756.0,1001937379.0,1646241997.0
1,51,Ban100 S.A.,16,Meta,Orinoquía,6,ACACIAS,2025-09-30,3145705409.22,0.0,0.0,0.0,2911947613.0099998,12454595.0,63755375.0,0.0,0.0,0.0,0.0,0.0,0.0,276213414.90999997,22816358.0,45007347.34
4,128,Nu O Nu Financiera,6,Caldas,Andina,13,AGUADAS,2025-09-30,268643170.53,0.0,0.0,0.0,271883518.65999997,5104011.0,32024540.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,Leasing Bolivar,1,Antioquia,Andina,59,ARMENIA,2025-09-30,24252866.08,0.0,0.0,0.0,25095262.080000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,5,Boyaca,Andina,92,BETEITIVA,2025-09-30,13889164.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14132823.350000001,0.0,0.0
1,68,Banco Contactar,11,Cundinamarca,Andina,815,TOCAIMA,2025-09-30,6506288347.82,0.0,0.0,0.0,44739249.15,0.0,2421344.44,74432210.0,183446.47,55937260.66,0.0,0.0,0.0,6126017182.38,175792383.14,178386077.94
1,53,Banco W S.A.,5,Boyaca,Andina,999,TOTAL BOYACA,2025-09-30,38501133511.8,0.0,0.0,0.0,1562096712.83,4404372.03,89098335.56,5954624152.14,0.0,203319506.67,0.0,0.0,0.0,30885792972.13,285039905.81,859592560.5899999
22,8,Fondo Nacional Del Ahorro S.A.,28,S. Andres Y Prov.,Insular,999,TOTAL S. ANDRES Y PROV.,2025-09-30,8836183474.43,8829787160.26,127769693.25,361257296.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,1,Antioquia,Andina,190,CISNEROS,2025-09-30,296076860.08,0.0,0.0,0.0,305991058.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39,Banco Davivienda,19,Quindio,Andina,130,CALARCA,2025-09-30,106529940595.73,35266038790.43,190467551.72,514029483.09999996,15786488715.59,39994413.45,743194707.22,53444137833.73,0.0,87136717.81,0.0,0.0,0.0,0.0,0.0,0.0
1,62,Mibanco S.A.,11,Cundinamarca,Andina,843,(UBATE) VILLA DE SANDIEGO DE UBATE,2025-09-30,35447703992.99,570910832.33,0.0,8073276.08,0.0,0.0,0.0,7924805242.13,6245134.07,368026837.53,0.0,0.0,0.0,27016477871.72,387390399.04,1280829903.03
1,65,Leasing Bolivar,12,Choco,Pacífica,6,ACANDI,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,Bbva Colombia,23,Tolima,Andina,449,MELGAR,2025-09-30,68183558609.84,10445000204.58,270413263.0,396465368.97999996,57700859334.03,587672648.82,6774553110.5199995,477439540.26,0.0,26237110.03,0.0,0.0,0.0,0.0,0.0,0.0
1,51,Ban100 S.A.,17,Nariño,Pacífica,560,POTOSI,2025-09-30,48564823.56,0.0,0.0,0.0,50058376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,Bancolombia,1,Antioquia,Andina,1,MEDELLIN,2025-09-30,73078145347111.3,4670717448116.58,31213633979.83,67372665631.18,10186430486165.48,181220883340.64,789158593160.22,58119206041580.08,788224465595.76,2010396312213.4897,0.0,0.0,0.0,112135894996.59999,1895105078.4,5699089315.53
1,65,Leasing Bolivar,5,Boyaca,Andina,87,BELEN,2025-09-30,4904796.5,0.0,0.0,0.0,5071391.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42,"Bnp Paribas Colombia (La ""Sociedad"")",21,Santander,Andina,276,FLORIDABLANCA,2025-09-30,36566836258.96,0.0,0.0,0.0,36670074200.48,401109492.0,1177959931.1399999,24867072.16,1.46,9935556.25,0.0,0.0,0.0,0.0,0.0,0.0
1,43,Banco Agrario De Colombia O Banagrario.,24,Valle Del Cauca,Pacífica,100,BOLIVAR,2025-09-30,25510179461.99,676552957.0,0.0,0.0,2418803004.98,14000622.0,23957463.0,7184681293.0,23392870.0,2728890998.0,0.0,0.0,0.0,13981180121.0,477863211.0,1476105054.0
4,128,Nu O Nu Financiera,5,Boyaca,Andina,114,BUSBANZA,2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,Leasing Corficolombiana,21,Santander,Andina,264,ENCINO,2025-09-30,48833424.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49365663.25,0.0,569025.29
1,51,Ban100 S.A.,23,Tolima,Andina,30,AMBALEMA,2025-09-30,192411197.85,0.0,0.0,0.0,199653409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,53,Banco W S.A.,29,Amazonas,Amazonía,999,TOTAL AMAZONAS,2025-09-30,7497298028.31,0.0,0.0,0.0,104511955.53,0.0,4409577.13,653995622.53,0.0,0.0,0.0,0.0,0.0,6734112267.83,24273009.54,163043924.38
32,2,Jfk Cooperativa Financiera,11,Cundinamarca,Andina,999,TOTAL CUNDINAMARCA,2025-09-30,18358718258.0,0.0,0.0,0.0,20120444941.0,235846670.0,2188293425.0,1183447415.0,0.0,219005024.0,0.0,0.0,0.0,233707025.0,0.0,18358136.0
1,23,Serfinansa,14,Guajira,Caribe,1,RIOHACHA,2025-09-30,81103477002.92,5616188351.0,0.0,1614238281.0,45288974666.2,742113083.99,2703101524.03,29670744744.399998,0.0,1344242720.12,0.0,0.0,0.0,0.0,0.0,0.0
